target,source
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mf_tproperty_delete,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures/tproperty-delete
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mf_tproperty_delete_success,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures/tproperty-delete-success
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mf_tpvalue_delete,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures/tpvalue-delete
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mf_tpvalue_delete_success,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures/tpvalue-delete-success
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mf_feature_param_leaf_definition,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures/param-leaf-definition
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mf_feature_param_leaf_response,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures/param-leaf-response
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mf_feature_param_subtrajectory_definition,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures/param-subtrajectory-definition
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mf_feature_param_subtrajectory_response,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures/param-subtrajectory-response
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mf_feature_param_subtemporalvalue_definition,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures/param-subtemporalvalue-definition
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mf_feature_param_subtemporalvalue_response,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/movingfeatures/param-subtemporalvalue-response
